,links
2567,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#c5acaca4ebacaba3aab7a885b0a8aca6adeba0a1b0
2568,https://safecomputing.umich.edu/security-alerts/update-adobe-flash-player-and-air-products-latest-version-0
2569,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#97fefef6b9fef9f1f8e5fad7e2fafef4ffb9f2f3e2
2570,https://safecomputing.umich.edu/security-alerts/reports-tech-support-scam
2571,https://safecomputing.umich.edu/security-alerts/4-tips-help-you-travel-safely-technology-faculty-and-staff
2572,https://safecomputing.umich.edu/security-alerts/reminder-windows-server-2003-users-need-upgrade-july
2573,https://safecomputing.umich.edu/security-alerts/wordpress-xss-vulnerability
2574,https://safecomputing.umich.edu/security-alerts/tax-fraud-affecting-small-number-people-u-m
2575,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#2175534440525453580c7344514e535568657549444755614c4842494846404f0f464e57
2576,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#115845423f446274633f5075677e7270657451647c7872793f747564
2577,https://safecomputing.umich.edu/security-alerts/4-tips-help-you-travel-safely-technology-students
2578,https://safecomputing.umich.edu/security-alerts/vulnerability-microsoft-httpsys-allows-denial-service-and-could-allow-remote-code
2579,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d8b1b1b9f6b1b6beb7aab598adb5b1bbb0f6bdbcad
2580,https://safecomputing.umich.edu/security-alerts/multiple-vulnerabilities-adobe-flash-player-could-allow-remote-code-execution
2581,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#8be2e2eaa5e2e5ede4f9e6cbfee6e2e8e3a5eeeffe
2582,https://safecomputing.umich.edu/security-alerts/multiple-vulnerabilities-microsoft-office-could-allow-remote-code-execution
2583,https://safecomputing.umich.edu/security-alerts/windows-server-2003-users-need-upgrade-july
2584,https://safecomputing.umich.edu/security-alerts/multiple-vulnerabilities-php-could-allow-remote-code-execution
2585,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#4f26262e61262129203d220f3a22262c27612a2b3a
2586,https://safecomputing.umich.edu/security-alerts/openssl-upgrades-fix-numerous-security-problems
2587,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#096060682760676f667b64497c64606a61276c6d7c
2588,https://safecomputing.umich.edu/security-alerts/preparing-now-expected-openssl-patches
2589,https://safecomputing.umich.edu/security-alerts/multiple-internet-explorer-vulnerabilities-identified-apply-updates-soon-possible
2590,https://safecomputing.umich.edu/security-alerts/servers-use-ssltls-android-apple-devices-impacted-freak-attack
2591,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#583131397631363e372a35182d35313b30763d3c2d
2592,https://safecomputing.umich.edu/security-alerts/about-encrypted-email-messages-umhs-medumichedu
2593,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#e68b89848f8a83a6948395c8858f958589c885898b
2594,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#b1e4fcf9e29cf4dfd2c3c8c1c5d8dedff1dcd4d59fc4dcd8d2d99fd4d5c4
2595,https://safecomputing.umich.edu/security-alerts/new-critical-adobe-flash-security-update-released-thursday
2596,https://safecomputing.umich.edu/security-alerts/ghost-vulnerability-linux-glibc-library-cve-2015-0235
2597,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#1b72727a3572757d7469765b6e76727873357e7f6e
2598,https://safecomputing.umich.edu/security-alerts/immediate-patching-needed-multiple-adobe-flash-player-vulnerabilities
2599,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#3a53535b1453545c5548577a4f57535952145f5e4f
2600,https://safecomputing.umich.edu/security-alerts/email-virus-circulating-u-m
2601,https://safecomputing.umich.edu/security-alerts/new-critical-vulnerabilities-adobe-flash-player-acrobat-and-reader
2602,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#751c1c145b1c1b131a07183500181c161d5b101100
2603,https://safecomputing.umich.edu/security-alerts/multiple-vulnerabilities-wordpress-download-manager-plugin-could-allow-remote-code
2604,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#f1989890df989f979e839cb1849c989299df949584
2605,https://safecomputing.umich.edu/security-alerts/adobe-flash-vulnerability-currently-being-exploited-cve-2014-8439
2606,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#284141490641464e475a45685d45414b40064d4c5d
2607,https://safecomputing.umich.edu/security-alerts/microsoft-windows-critical-kdc-privilege-escalation-vulnerability-ms14-068-cve-2014
2608,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#b0d9d9d19ed9ded6dfc2ddf0c5ddd9d3d89ed5d4c5
2609,https://safecomputing.umich.edu/security-alerts/critical-microsoft-schannel-remote-code-execution-vulnerability-cve-2014-6321
2610,https://safecomputing.umich.edu/security-alerts/critical-drupal-security-issue-drupal-sa-core-2014-005
2611,https://safecomputing.umich.edu/security-alerts/dealing-poodle-sslv3-vulnerability
2612,https://safecomputing.umich.edu/security-alerts/adobe-flash-vulnerability-currently-being-exploited-cve-2014-0569
2613,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#385151591651565e574a55784d55515b50165d5c4d
2614,https://safecomputing.umich.edu/security-alerts/updated-iia-advisory-remote-code-execution-through-bash-cve-2014-6271-cve-2014-7169
2615,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#1f6c7a7c6a6d766b665f6a72767c77317a7b6a
2616,https://safecomputing.umich.edu/security-alerts/4-cyber-security-tips-help-you-protect-your-data
2617,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#390d717c7569794c54505a51175c5d4c
2618,https://safecomputing.umich.edu/security-alerts/remote-code-execution-through-bash-cve-2014-6271
2619,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#036a6a622d6a6d656c716e43766e6a606b2d666776
2620,https://safecomputing.umich.edu/security-alerts/google-phone-number-request-legitimate-and-optional
2621,https://safecomputing.umich.edu/security-alerts/apply-update-protect-against-microsoft-internet-explorer-vulnerability
2622,https://safecomputing.umich.edu/security-alerts/microsoft-internet-explorer-vulnerability-cve-2014-1776
2623,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#117878703f787f777e637c51647c7872793f747564
2624,https://safecomputing.umich.edu/security-alerts/heartbleed-answers-questions-about-changing-umich-passwords
2625,https://safecomputing.umich.edu/security-alerts/technical-alert-openssl-heartbleed-vulnerability
2626,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#ec85858dc29a9980829f8f8d829fac9981858f84c2898899
2627,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#cba2a2aae5a2a5ada4b9a68bbea6a2a8a3e5aeafbe
2628,https://safecomputing.umich.edu/security-alerts/preventing-ntp-amplification-attacks
2629,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#6e07070f40070008011c032e1b03070d06400b0a1b
2630,https://safecomputing.umich.edu/protect-the-u/protect-your-unit/network-security-management/unit
2631,https://safecomputing.umich.edu/protect-the-u/protect-your-unit/access-authorization-authentication/managing-authentication-authorization
2632,https://safecomputing.umich.edu/protect-the-u/protect-your-unit/access-authorization-authentication/access-control
2633,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#a5ccd1d68bccc1c0cbd1ccd1dcc2cad3c0d7cbc4cbc6c0e5d0c8ccc6cd8bc0c1d0
2634,https://safecomputing.umich.edu/protect-the-u/protect-your-unit/access-authorization-authentication/managing-shared-accounts
2635,https://safecomputing.umich.edu/protect-yourself/copyright-compliance/plan-for-heoa-compliance
2636,https://safecomputing.umich.edu/protect-yourself/copyright-compliance/infringement-complaints
2637,https://safecomputing.umich.edu/login/copyright
2638,https://safecomputing.umich.edu/protect-yourself/copyright-compliance/legal-download
2639,https://safecomputing.umich.edu/protect-yourself/copyright-compliance#hazards
2640,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#c1a5aca2a0efafaeb5a8a2a4b281b4aca8a2a9efa4a5b4
2641,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#0d68757d627f796e6263797f62617e4d7860646e6523686978
2642,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#297b66076a464459454048474a4c695c44404a41074c4d5c
2643,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#bbd8d4d6cbd7d2dad5d8de96fcc9d4cecbfbd6dedf95ced6d2d8d395dedfce
2644,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#3545475c4354564c7540585c565d1b505140
2645,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#f4a1b9d987929bb481999d979cda919081
2646,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#e1828e8c918d88808f8284cca6938e9491a18c8485cf948c888289cf848594
2647,https://safecomputing.umich.edu/protect-the-u/safely-use-sensitive-data/using-its-services-with-pci-dss
2648,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#8efafcebeffdfbfcf7cefbe3e7ede6a0ebeafb
2649,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#3f574d4d4f4a52565c577f4a52565c57115a5b4a
2650,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#780d15550b1e17380d15111b10561d1c0d
2651,https://safecomputing.umich.edu/protect-the-u/safely-use-sensitive-data/compliance-table
2652,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#7123140214100312195f381f171e031c1005181e1f5f221412040318050831041c1812195f141504
2653,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#5b3f36383a7535342f32383e281b2e36323833753e3f2e
2654,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#37524f475845435458594345585b4477425a5e545f19525342
2655,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d68499f895b9bba6babfb7b8b5b396a3bbbfb5bef8b3b2a3
2656,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#6a0905071a06030b04090f472d18051f1a2a070f0e441f07030902440f0e1f
2657,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#6b1b19021d0a08122b1e06020803450e0f1e
2658,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#affae282dcc9c0efdac2c6ccc781cacbda
2659,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#a2c1cdcfd2cecbc3ccc1c78fe5d0cdd7d2e2cfc7c68cd7cfcbc1ca8cc7c6d7
2660,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#d6a2a4b3b7a5a3a4af96a3bbbfb5bef8b3b2a3
2661,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#c8a0babab8bda5a1aba088bda5a1aba0e6adacbd
2662,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#c1b4acecb2a7ae81b4aca8a2a9efa4a5b4
2663,https://safecomputing.umich.edu/protect-the-u/manage-your-workstation
2664,https://safecomputing.umich.edu/protect-the-u/safely-use-sensitive-data/secure-your-personal-devices
2665,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#6032051305011203084e290e060f120d0114090f0e4e330503151209141920150d0903084e050415
2666,https://safecomputing.umich.edu/protect-the-u/safely-use-sensitive-data/unit-implementation-spg-60133
2667,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#e980878f86c4889a9a9c9b88878a8ca99c84808a81c78c8d9c
2668,https://safecomputing.umich.edu/protect-the-u/safely-use-sensitive-data/communication-tools
2669,https://safecomputing.umich.edu/tips/video-secure-your-devices-you-and-u
2670,https://safecomputing.umich.edu/protect-yourself/secure-your-devices/mobile/chromebook#Management
2671,https://safecomputing.umich.edu/protect-yourself/be-safe-online/consider-metadata
2672,https://safecomputing.umich.edu/tips/video-safe-computing-when-traveling
2673,https://safecomputing.umich.edu/protect-privacy/privacy-u-m/videoconferencing/recording-privacy-concerns-faq
2674,https://safecomputing.umich.edu/protect-yourself/encrypt-your-data/use-bitlocker-full-drive-encryption
2675,https://safecomputing.umich.edu/protect-yourself/encrypt-your-data/use-encrypted-thumb-drives
2676,https://safecomputing.umich.edu/protect-yourself/scams-fraud/tech-support-scams
2677,https://safecomputing.umich.edu/phishing-scams
2678,https://safecomputing.umich.edu/protect-yourself/scams-fraud/phone-scams
2679,https://safecomputing.umich.edu/protect-yourself/phishing-scams/shared-office-doc-dangers
2680,https://safecomputing.umich.edu/node/82#If%20You%20Get%20Caught
2681,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#06546376697472566e6f756e46736b6f656e28636273
2682,https://safecomputing.umich.edu/protect-yourself/phishing-scams/google-mail-banners-warn-of-suspicious-email
2683,https://safecomputing.umich.edu/protect-yourself/phishing-scams/michigan-medicine-external-email-warning-banner
2684,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#1d4f786d726f694d75746e755d6870747e7533787968
2685,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#97c5f2e7f8e5e3c7fffee4ffd7e2fafef4ffb9f2f3e2
2686,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#590b3c29362b2d0931302a31192c34303a31773c3d2c
2687,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#fdaf988d928f89ad95948e95bd8890949e95d3989988
2688,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#287a4d58475a5c7840415b40685d45414b40064d4c5d
2689,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#1b497e687e7a6978733552757d7469767a6f72747535487e786e69726f625b6e76727873357e7f6e
2690,https://safecomputing.umich.edu/report-it-security-incident#what
2691,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#bac9dfd9cfc8d3cec3facfd7d3d9d294dfdecf
2692,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#2e5d4b4d5b5c475a576e5b43474d46004b4a5b
2693,https://safecomputing.umich.edu/protect-the-u/compliance?nav
2694,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings/
2695,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=1
2696,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings
2697,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=2
2698,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=3
2699,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=4
2700,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=5
2701,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=6
2702,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=7
2703,https://safecomputing.umich.edu/it-security-professionals/it-security-community-meetings?page=8
2704,https://safecomputing.umich.edu/it-security-incident-management-guidelines-u-m-units
2705,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#4f3c2a2c3a3d263b360f3a22262c27612a2b3a
2706,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#e695838593948f929fa6938b8f858ec8838293
2707,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#b2c1d7d1c7c0dbc6cbf2c7dfdbd1da9cd7d6c7
2708,https://safecomputing.umich.edu/cdn-cgi/l/email-protection#92e1f7f1e7e0fbe6ebd2e7fffbf1fabcf7f6e7
2709,https://safecomputing.umich.edu/protect-privacy/resources?page=1
2710,https://safecomputing.umich.edu/protect-privacy/resources?page=2
2711,https://safecomputing.umich.edu/protect-privacy/resources?page=3
2712,https://safecomputing.umich.edu/protect-privacy/resources?page=4
2713,https://safecomputing.umich.edu/protect-privacy/resources?page=5
2714,https://safecomputing.umich.edu/six-words
2715,https://safecomputing.umich.edu/protect-the-u/protect-your-unit/network-security
